,condition,ex2_order,ex1_order,question,variable,value,month,Mittelwert von value,Rating_in_relation_to_mean,frequency,ex1_umlaut,ex2_allomorph
1392,F,NaN,NaN,"Die Familie isst gerne griechisch und türkisch, obwohl sie lebt jetzt in Italien.",participant_123,1.0,Juni,3.84375,-2.84375,NaN,NaN,NaN
1393,F,NaN,NaN,Da gestimmt für hat der Wähler aber nicht.,participant_123,1.0,Juni,3.84375,-2.84375,NaN,NaN,NaN
1394,F,NaN,NaN,"Der Zuschauer denkt er, dass die Sendung angeguckt hat.",participant_124,1.0,Oktober,2.78125,-1.78125,NaN,NaN,NaN
1395,F,NaN,NaN,Der Junge wurde vor benotet und bewertet.,participant_124,1.0,Oktober,2.78125,-1.78125,NaN,NaN,NaN
1396,F,NaN,NaN,Am Strand liegen viele Urlauber in der Sonne.,participant_124,6.0,Oktober,2.78125,3.21875,NaN,NaN,NaN
1397,F,NaN,NaN,Am Strand liegen viele Urlauber in der Sonne.,participant_124,6.0,Oktober,2.78125,3.21875,NaN,NaN,NaN
1398,F,NaN,NaN,Wie hat die Polizei welchen Fall gelöst?,participant_124,3.0,Oktober,2.78125,0.21875,NaN,NaN,NaN
1399,F,NaN,NaN,"Im Wald glaubt sie, hat der Jäger den Förster gesehen.",participant_124,4.0,Oktober,2.78125,1.21875,NaN,NaN,NaN
1400,F,NaN,NaN,Ich habe der Prinzessin sich selbst auf den Gemälden präsentiert.,participant_125,5.0,September,3.3125,1.6875,NaN,NaN,NaN
1401,F,NaN,NaN,"Sie schreibt gerne Briefe, obwohl sie hat jetzt einen Computer.",participant_125,5.0,September,3.3125,1.6875,NaN,NaN,NaN
1402,F,NaN,NaN,Da entschieden gegen hat der Politiker sicherlich nicht.,participant_125,3.0,September,3.3125,-0.3125,NaN,NaN,NaN
1403,F,NaN,NaN,Das Dach wurde für gereinigt.,participant_125,1.0,September,3.3125,-2.3125,NaN,NaN,NaN
1404,F,NaN,NaN,Die Autorin hat dem frechen und nervigen Journalisten kurzfristig abgesagt.,participant_125,5.0,September,3.3125,1.6875,NaN,NaN,NaN
1405,F,NaN,NaN,"Sie denkt, der Koch hat die Suppe versalzen.",participant_125,5.0,September,3.3125,1.6875,NaN,NaN,NaN
1406,F,NaN,NaN,Du hast dem Postboten sich selbst in der traurigen und verlassenen Gegend empfohlen.,participant_126,1.0,März,3.65625,-2.65625,NaN,NaN,NaN
1407,F,NaN,NaN,"Wir lesen am liebsten die Süddeutsche, obwohl wir leben jetzt in Düsseldorf.",participant_126,1.0,März,3.65625,-2.65625,NaN,NaN,NaN
1408,F,NaN,NaN,Da gerechnet mit hat der Franz natürlich nicht.,participant_126,1.0,März,3.65625,-2.65625,NaN,NaN,NaN
1409,F,NaN,NaN,Die Luft wurde hinter geatmet.,participant_126,1.0,März,3.65625,-2.65625,NaN,NaN,NaN
1410,F,NaN,NaN,Der Stürmer hat den Torwart vorsätzlich und unsportlich gefoult.,participant_126,6.0,März,3.65625,2.34375,NaN,NaN,NaN
1411,F,NaN,NaN,"Sie hofft, das Finanzamt hat den frechen und kriminellen Betrüger überlistet.",participant_126,6.0,März,3.65625,2.34375,NaN,NaN,NaN
1412,F,NaN,NaN,Die Katze wurde unter gestreichelt und gekrault.,participant_127,2.0,Dezember,4.733333333,-2.733333333,NaN,NaN,NaN
1413,F,NaN,NaN,Der Polizist hat den komplizierten Fall endlich gelöst.,participant_127,7.0,Dezember,4.733333333,2.266666667,NaN,NaN,NaN
1414,F,NaN,NaN,"Er weiß, der Mann hat das neue und teure Handy geklaut.",participant_127,3.0,Dezember,4.733333333,-1.733333333,NaN,NaN,NaN
1415,F,NaN,NaN,"In Bayern meinte sie, haben die Lehrer die Schüler mehr unter Kontrolle.",participant_127,5.0,Dezember,4.733333333,0.26666666699999997,NaN,NaN,NaN
1416,F,NaN,NaN,"Ihr fahrt gerne in die Berge, obwohl ihr wohnt sehr nahe am Meer.",participant_127,3.0,Dezember,4.733333333,-1.733333333,NaN,NaN,NaN
1417,F,NaN,NaN,Da gelacht rüber hat der Moderator natürlich nicht.,participant_127,1.0,Dezember,4.733333333,-3.733333333,NaN,NaN,NaN
1418,F,NaN,NaN,Auf allen Konzerten spielt die Band fehlerfrei.,participant_128,6.0,Juli,1.53125,4.46875,NaN,NaN,NaN
1419,F,NaN,NaN,Wo hat die Feuerwehr welches Haus gelöscht?,participant_128,7.0,Juli,1.53125,5.46875,NaN,NaN,NaN
1420,F,NaN,NaN,Du hast der Frau sich selbst als Beraterin vorgeschlagen.,participant_128,1.0,Juli,1.53125,-0.53125,NaN,NaN,NaN
1421,F,NaN,NaN,Der Lehrer hat den Schülern es nachgetragen.,participant_128,2.0,Juli,1.53125,0.46875,NaN,NaN,NaN
1422,F,NaN,NaN,"Die Firma sagt er, dass die Bestellung vergessen oder verloren hat.",participant_128,1.0,Juli,1.53125,-0.53125,NaN,NaN,NaN
1423,F,NaN,NaN,Die Gruppe wurde hinter beschuldigt.,participant_128,1.0,Juli,1.53125,-0.53125,NaN,NaN,NaN
1424,F,NaN,NaN,Der Teppichhändler hat dem Prinzen den großen und schönen Teppich verkauft.,participant_129,7.0,August,3.21875,3.78125,NaN,NaN,NaN
1425,F,NaN,NaN,"Auf dem Heimweg denkt sie, hat das Kind den Schlüssel verloren.",participant_129,3.0,August,3.21875,-0.21875,NaN,NaN,NaN
1426,F,NaN,NaN,Die Fotografen haben einander es als schönstes und bestes Foto bestätigt.,participant_129,1.0,August,3.21875,-2.21875,NaN,NaN,NaN
1427,F,NaN,NaN,Bei dem Regen die Familie macht bestimmt kein Picknick.,participant_129,2.0,August,3.21875,-1.21875,NaN,NaN,NaN
1428,F,NaN,NaN,Die Blume wurde gegen gegossen.,participant_129,1.0,August,3.21875,-2.21875,NaN,NaN,NaN
1429,F,NaN,NaN,Der Mann schenkt seiner Verlobten eine rote Rose.,participant_129,7.0,August,3.21875,3.78125,NaN,NaN,NaN
1430,F,NaN,NaN,Die Katze wurde unter gestreichelt und gekrault.,participant_130,1.0,Dezember,2.28125,-1.28125,NaN,NaN,NaN
1431,F,NaN,NaN,Der Polizist hat den komplizierten Fall endlich gelöst.,participant_130,7.0,Dezember,2.28125,4.71875,NaN,NaN,NaN
1432,F,NaN,NaN,"Er weiß, der Mann hat das neue und teure Handy geklaut.",participant_130,5.0,Dezember,2.28125,2.71875,NaN,NaN,NaN
1433,F,NaN,NaN,"In Bayern meinte sie, haben die Lehrer die Schüler mehr unter Kontrolle.",participant_130,4.0,Dezember,2.28125,1.71875,NaN,NaN,NaN
1434,F,NaN,NaN,"Ihr fahrt gerne in die Berge, obwohl ihr wohnt sehr nahe am Meer.",participant_130,2.0,Dezember,2.28125,-0.28125,NaN,NaN,NaN
1435,F,NaN,NaN,Da gelacht rüber hat der Moderator natürlich nicht.,participant_130,1.0,Dezember,2.28125,-1.28125,NaN,NaN,NaN
1436,F,NaN,NaN,Die Mutter hat dem Sohn es verboten.,participant_131,2.0,April,4.1875,-2.1875,NaN,NaN,NaN
1437,F,NaN,NaN,"Der Chemiker meint er, dass den Pharmakonzern belogen hat.",participant_131,6.0,April,4.1875,1.8125,NaN,NaN,NaN
1438,F,NaN,NaN,Die Sitzung wurde aus vertagt.,participant_131,2.0,April,4.1875,-2.1875,NaN,NaN,NaN
1439,F,NaN,NaN,Auf dem Markt verkaufen viele Bauern Obst und Gemüse.,participant_131,7.0,April,4.1875,2.8125,NaN,NaN,NaN
1440,F,NaN,NaN,Was hat der Verkäufer welchem Kunden geraten?,participant_131,6.0,April,4.1875,1.8125,NaN,NaN,NaN
1441,F,NaN,NaN,"In der Elbe glaubt sie, hat der Fischer das kleine und flinke Boot versenkt.",participant_131,2.0,April,4.1875,-2.1875,NaN,NaN,NaN
1442,F,NaN,NaN,Der Kaiser hat dem Fürsten den berühmten und begabten Maler empfohlen.,participant_132,6.0,Februar,1.9375,4.0625,NaN,NaN,NaN
1443,F,NaN,NaN,"Im Einkaufszentrum meint sie, hat der Ladenbesitzer den eleganten und gut geführten Laden geschlossen.",participant_132,1.0,Februar,1.9375,-0.9375,NaN,NaN,NaN
1444,F,NaN,NaN,Die Bergführer haben einander ihn als kompetenten und zuverlässigen Begleiter empfohlen.,participant_132,1.0,Februar,1.9375,-0.9375,NaN,NaN,NaN
1445,F,NaN,NaN,Beim Stammtisch die drei Freunde spielen mit Vorliebe Skat und Würfeln.,participant_132,2.0,Februar,1.9375,0.0625,NaN,NaN,NaN
1446,F,NaN,NaN,Die Suppe wurde gegen versalzen.,participant_132,1.0,Februar,1.9375,-0.9375,NaN,NaN,NaN
1447,F,NaN,NaN,Der Patient hat den geldgierigen und unprofessionellen Zahnarzt überlistet.,participant_132,2.0,Februar,1.9375,0.0625,NaN,NaN,NaN
1448,F,NaN,NaN,Der Kaiser hat dem Fürsten den berühmten und begabten Maler empfohlen.,participant_133,6.0,Februar,4.15625,1.84375,NaN,NaN,NaN
1449,F,NaN,NaN,"Im Einkaufszentrum meint sie, hat der Ladenbesitzer den eleganten und gut geführten Laden geschlossen.",participant_133,4.0,Februar,4.15625,-0.15625,NaN,NaN,NaN
1450,F,NaN,NaN,Die Bergführer haben einander ihn als kompetenten und zuverlässigen Begleiter empfohlen.,participant_133,4.0,Februar,4.15625,-0.15625,NaN,NaN,NaN
1451,F,NaN,NaN,Beim Stammtisch die drei Freunde spielen mit Vorliebe Skat und Würfeln.,participant_133,2.0,Februar,4.15625,-2.15625,NaN,NaN,NaN
1452,F,NaN,NaN,Die Suppe wurde gegen versalzen.,participant_133,1.0,Februar,4.15625,-3.15625,NaN,NaN,NaN
1453,F,NaN,NaN,Der Patient hat den geldgierigen und unprofessionellen Zahnarzt überlistet.,participant_133,5.0,Februar,4.15625,0.84375,NaN,NaN,NaN
1454,F,NaN,NaN,Ich habe der Prinzessin sich selbst auf den Gemälden präsentiert.,participant_134,4.0,September,4.15625,-0.15625,NaN,NaN,NaN
1455,F,NaN,NaN,"Sie schreibt gerne Briefe, obwohl sie hat jetzt einen Computer.",participant_134,5.0,September,4.15625,0.84375,NaN,NaN,NaN
1456,F,NaN,NaN,Da entschieden gegen hat der Politiker sicherlich nicht.,participant_134,5.0,September,4.15625,0.84375,NaN,NaN,NaN
1457,F,NaN,NaN,Das Dach wurde für gereinigt.,participant_134,3.0,September,4.15625,-1.15625,NaN,NaN,NaN
1458,F,NaN,NaN,Die Autorin hat dem frechen und nervigen Journalisten kurzfristig abgesagt.,participant_134,5.0,September,4.15625,0.84375,NaN,NaN,NaN
1459,F,NaN,NaN,"Sie denkt, der Koch hat die Suppe versalzen.",participant_134,4.0,September,4.15625,-0.15625,NaN,NaN,NaN
1460,F,NaN,NaN,Bei dem Volleyballspiel die Mannschaft spielt fehlerfrei und harmonisch.,participant_135,2.0,November,2.0625,-0.0625,NaN,NaN,NaN
1461,F,NaN,NaN,Der Stift wurde aus angespitzt.,participant_135,1.0,November,2.0625,-1.0625,NaN,NaN,NaN
1462,F,NaN,NaN,Der Kontrolleur hat den lauten und unfreundlichen Mitfahrer ermahnt.,participant_135,7.0,November,2.0625,4.9375,NaN,NaN,NaN
1463,F,NaN,NaN,Die Lehrerin hat dem Schüler Nachhilfeunterricht geraten.,participant_135,1.0,November,2.0625,-1.0625,NaN,NaN,NaN
1464,F,NaN,NaN,Ihr habt dem Schauspieler sich selbst auf dem Foto gezeigt.,participant_135,1.0,November,2.0625,-1.0625,NaN,NaN,NaN
1465,F,NaN,NaN,Die Führungskräfte haben einander sie als talentierten und hilfreichen Coach empfohlen.,participant_135,1.0,November,2.0625,-1.0625,NaN,NaN,NaN
1466,F,NaN,NaN,Du hast dem Postboten sich selbst in der traurigen und verlassenen Gegend empfohlen.,participant_136,1.0,März,1.8125,-0.8125,NaN,NaN,NaN
1467,F,NaN,NaN,"Wir lesen am liebsten die Süddeutsche, obwohl wir leben jetzt in Düsseldorf.",participant_136,1.0,März,1.8125,-0.8125,NaN,NaN,NaN
1468,F,NaN,NaN,Da gerechnet mit hat der Franz natürlich nicht.,participant_136,1.0,März,1.8125,-0.8125,NaN,NaN,NaN
1469,F,NaN,NaN,Die Luft wurde hinter geatmet.,participant_136,1.0,März,1.8125,-0.8125,NaN,NaN,NaN
1470,F,NaN,NaN,Der Stürmer hat den Torwart vorsätzlich und unsportlich gefoult.,participant_136,6.0,März,1.8125,4.1875,NaN,NaN,NaN
1471,F,NaN,NaN,"Sie hofft, das Finanzamt hat den frechen und kriminellen Betrüger überlistet.",participant_136,6.0,März,1.8125,4.1875,NaN,NaN,NaN
1472,F,NaN,NaN,"Der Zuschauer denkt er, dass die Sendung angeguckt hat.",participant_137,1.0,Oktober,1.9375,-0.9375,NaN,NaN,NaN
1473,F,NaN,NaN,Der Junge wurde vor benotet und bewertet.,participant_137,1.0,Oktober,1.9375,-0.9375,NaN,NaN,NaN
1474,F,NaN,NaN,Am Strand liegen viele Urlauber in der Sonne.,participant_137,6.0,Oktober,1.9375,4.0625,NaN,NaN,NaN
1475,F,NaN,NaN,Am Strand liegen viele Urlauber in der Sonne.,participant_137,6.0,Oktober,1.9375,4.0625,NaN,NaN,NaN
1476,F,NaN,NaN,Wie hat die Polizei welchen Fall gelöst?,participant_137,3.0,Oktober,1.9375,1.0625,NaN,NaN,NaN
1477,F,NaN,NaN,"Im Wald glaubt sie, hat der Jäger den Förster gesehen.",participant_137,3.0,Oktober,1.9375,1.0625,NaN,NaN,NaN
1478,F,NaN,NaN,Das Haus wurde unter gestrichen.,participant_138,1.0,Juni,2.34375,-1.34375,NaN,NaN,NaN
1479,F,NaN,NaN,Die Familie hat eine teure Reise voreilig gebucht.,participant_138,6.0,Juni,2.34375,3.65625,NaN,NaN,NaN
1480,F,NaN,NaN,"Er glaubt, die Mannschaft hat den Schiedsrichter bestochen.",participant_138,7.0,Juni,2.34375,4.65625,NaN,NaN,NaN
1481,F,NaN,NaN,"Auf der Fähre glaubt er, hat der Urlauber den Kontrolleur belogen.",participant_138,1.0,Juni,2.34375,-1.34375,NaN,NaN,NaN
1482,F,NaN,NaN,"Die Familie isst gerne griechisch und türkisch, obwohl sie lebt jetzt in Italien.",participant_138,1.0,Juni,2.34375,-1.34375,NaN,NaN,NaN
1483,F,NaN,NaN,Da gestimmt für hat der Wähler aber nicht.,participant_138,1.0,Juni,2.34375,-1.34375,NaN,NaN,NaN
1484,F,NaN,NaN,Bei dem Volleyballspiel die Mannschaft spielt fehlerfrei und harmonisch.,participant_139,1.0,November,1.71875,-0.71875,NaN,NaN,NaN
1485,F,NaN,NaN,Der Stift wurde aus angespitzt.,participant_139,1.0,November,1.71875,-0.71875,NaN,NaN,NaN
1486,F,NaN,NaN,Der Kontrolleur hat den lauten und unfreundlichen Mitfahrer ermahnt.,participant_139,7.0,November,1.71875,5.28125,NaN,NaN,NaN
1487,F,NaN,NaN,Die Lehrerin hat dem Schüler Nachhilfeunterricht geraten.,participant_139,3.0,November,1.71875,1.28125,NaN,NaN,NaN
1488,F,NaN,NaN,Ihr habt dem Schauspieler sich selbst auf dem Foto gezeigt.,participant_139,1.0,November,1.71875,-0.71875,NaN,NaN,NaN
1489,F,NaN,NaN,Die Führungskräfte haben einander sie als talentierten und hilfreichen Coach empfohlen.,participant_139,1.0,November,1.71875,-0.71875,NaN,NaN,NaN
1490,F,NaN,NaN,Der Teppichhändler hat dem Prinzen den großen und schönen Teppich verkauft.,participant_140,6.0,August,4.25,1.75,NaN,NaN,NaN
1491,F,NaN,NaN,"Auf dem Heimweg denkt sie, hat das Kind den Schlüssel verloren.",participant_140,6.0,August,4.25,1.75,NaN,NaN,NaN
1492,F,NaN,NaN,Die Fotografen haben einander es als schönstes und bestes Foto bestätigt.,participant_140,6.0,August,4.25,1.75,NaN,NaN,NaN
1493,F,NaN,NaN,Bei dem Regen die Familie macht bestimmt kein Picknick.,participant_140,7.0,August,4.25,2.75,NaN,NaN,NaN
1494,F,NaN,NaN,Die Blume wurde gegen gegossen.,participant_140,1.0,August,4.25,-3.25,NaN,NaN,NaN
1495,F,NaN,NaN,Der Mann schenkt seiner Verlobten eine rote Rose.,participant_140,7.0,August,4.25,2.75,NaN,NaN,NaN
1496,F,NaN,NaN,Du hast dem Postboten sich selbst in der traurigen und verlassenen Gegend empfohlen.,participant_142,2.0,März,4.125,-2.125,NaN,NaN,NaN
1497,F,NaN,NaN,"Wir lesen am liebsten die Süddeutsche, obwohl wir leben jetzt in Düsseldorf.",participant_142,2.0,März,4.125,-2.125,NaN,NaN,NaN
1498,F,NaN,NaN,Da gerechnet mit hat der Franz natürlich nicht.,participant_142,6.0,März,4.125,1.875,NaN,NaN,NaN
1499,F,NaN,NaN,Die Luft wurde hinter geatmet.,participant_142,3.0,März,4.125,-1.125,NaN,NaN,NaN
1500,F,NaN,NaN,Der Stürmer hat den Torwart vorsätzlich und unsportlich gefoult.,participant_142,2.0,März,4.125,-2.125,NaN,NaN,NaN
1501,F,NaN,NaN,"Sie hofft, das Finanzamt hat den frechen und kriminellen Betrüger überlistet.",participant_142,6.0,März,4.125,1.875,NaN,NaN,NaN
1502,F,NaN,NaN,Der Kaiser hat dem Fürsten den berühmten und begabten Maler empfohlen.,participant_143,4.0,Februar,2.1875,1.8125,NaN,NaN,NaN
1503,F,NaN,NaN,"Im Einkaufszentrum meint sie, hat der Ladenbesitzer den eleganten und gut geführten Laden geschlossen.",participant_143,5.0,Februar,2.1875,2.8125,NaN,NaN,NaN
1504,F,NaN,NaN,Die Bergführer haben einander ihn als kompetenten und zuverlässigen Begleiter empfohlen.,participant_143,5.0,Februar,2.1875,2.8125,NaN,NaN,NaN
1505,F,NaN,NaN,Beim Stammtisch die drei Freunde spielen mit Vorliebe Skat und Würfeln.,participant_143,1.0,Februar,2.1875,-1.1875,NaN,NaN,NaN
1506,F,NaN,NaN,Die Suppe wurde gegen versalzen.,participant_143,1.0,Februar,2.1875,-1.1875,NaN,NaN,NaN
1507,F,NaN,NaN,Der Patient hat den geldgierigen und unprofessionellen Zahnarzt überlistet.,participant_143,5.0,Februar,2.1875,2.8125,NaN,NaN,NaN
1508,F,NaN,NaN,In der Mensa essen viele Studentinnen und Studenten zu Mittag.,participant_144,7.0,Januar,4.3125,2.6875,NaN,NaN,NaN
1509,F,NaN,NaN,Was hat der Reporter welchem Redakteur verkauft?,participant_144,7.0,Januar,4.3125,2.6875,NaN,NaN,NaN
1510,F,NaN,NaN,Wir haben dem empfindlichen und unsympathischen Vermieter sich selbst als Mieter empfohlen.,participant_144,6.0,Januar,4.3125,1.6875,NaN,NaN,NaN
1511,F,NaN,NaN,Der Komponist hat dem neuen italienischen Tenor es zugemutet.,participant_144,2.0,Januar,4.3125,-2.3125,NaN,NaN,NaN
1512,F,NaN,NaN,"Der Waffenhändler glaubt er, dass den Politiker bestochen hat.",participant_144,1.0,Januar,4.3125,-3.3125,NaN,NaN,NaN
1513,F,NaN,NaN,Die Tinte wurde für vergossen.,participant_144,4.0,Januar,4.3125,-0.3125,NaN,NaN,NaN
1514,F,NaN,NaN,Der Kaiser hat dem Fürsten den berühmten und begabten Maler empfohlen.,participant_145,5.0,Februar,4.15625,0.84375,NaN,NaN,NaN
1515,F,NaN,NaN,"Im Einkaufszentrum meint sie, hat der Ladenbesitzer den eleganten und gut geführten Laden geschlossen.",participant_145,5.0,Februar,4.15625,0.84375,NaN,NaN,NaN
1516,F,NaN,NaN,Die Bergführer haben einander ihn als kompetenten und zuverlässigen Begleiter empfohlen.,participant_145,6.0,Februar,4.15625,1.84375,NaN,NaN,NaN
1517,F,NaN,NaN,Beim Stammtisch die drei Freunde spielen mit Vorliebe Skat und Würfeln.,participant_145,5.0,Februar,4.15625,0.84375,NaN,NaN,NaN
1518,F,NaN,NaN,Die Suppe wurde gegen versalzen.,participant_145,5.0,Februar,4.15625,0.84375,NaN,NaN,NaN
1519,F,NaN,NaN,Der Patient hat den geldgierigen und unprofessionellen Zahnarzt überlistet.,participant_145,2.0,Februar,4.15625,-2.15625,NaN,NaN,NaN
1520,F,NaN,NaN,Bei der Schülerversammlung die Klassen wählen nacheinander und ordnungsgemäß die Schulsprecher.,participant_146,1.0,Mai,3.4375,-2.4375,NaN,NaN,NaN
1521,F,NaN,NaN,Der alte und geschützte Wald wurde vor gerodet.,participant_146,2.0,Mai,3.4375,-1.4375,NaN,NaN,NaN
1522,F,NaN,NaN,Die Mutter hat ihren kleinen Sohn zum Kindergarten gebracht.,participant_146,5.0,Mai,3.4375,1.5625,NaN,NaN,NaN
1523,F,NaN,NaN,Die Nachbarin hat der Frau den neuen und großen Blumenladen empfohlen.,participant_146,7.0,Mai,3.4375,3.5625,NaN,NaN,NaN
1524,F,NaN,NaN,Ich habe dem Kunden sich selbst im Spiegel präsentiert.,participant_146,3.0,Mai,3.4375,-0.4375,NaN,NaN,NaN
1525,F,NaN,NaN,Die Marathonläufer haben einander ihn als fähigen Trainer vorgeschlagen.,participant_146,2.0,Mai,3.4375,-1.4375,NaN,NaN,NaN
1526,F,NaN,NaN,Das Haus wurde unter gestrichen.,participant_147,6.0,Juni,4.84375,1.15625,NaN,NaN,NaN
1527,F,NaN,NaN,Die Familie hat eine teure Reise voreilig gebucht.,participant_147,3.0,Juni,4.84375,-1.84375,NaN,NaN,NaN
1528,F,NaN,NaN,"Er glaubt, die Mannschaft hat den Schiedsrichter bestochen.",participant_147,5.0,Juni,4.84375,0.15625,NaN,NaN,NaN
1529,F,NaN,NaN,"Auf der Fähre glaubt er, hat der Urlauber den Kontrolleur belogen.",participant_147,2.0,Juni,4.84375,-2.84375,NaN,NaN,NaN
1530,F,NaN,NaN,"Die Familie isst gerne griechisch und türkisch, obwohl sie lebt jetzt in Italien.",participant_147,6.0,Juni,4.84375,1.15625,NaN,NaN,NaN
1531,F,NaN,NaN,Da gestimmt für hat der Wähler aber nicht.,participant_147,5.0,Juni,4.84375,0.15625,NaN,NaN,NaN
1532,F,NaN,NaN,Du hast dem Postboten sich selbst in der traurigen und verlassenen Gegend empfohlen.,participant_148,2.0,März,1.875,0.125,NaN,NaN,NaN
1533,F,NaN,NaN,"Wir lesen am liebsten die Süddeutsche, obwohl wir leben jetzt in Düsseldorf.",participant_148,1.0,März,1.875,-0.875,NaN,NaN,NaN
1534,F,NaN,NaN,Da gerechnet mit hat der Franz natürlich nicht.,participant_148,1.0,März,1.875,-0.875,NaN,NaN,NaN
1535,F,NaN,NaN,Die Luft wurde hinter geatmet.,participant_148,1.0,März,1.875,-0.875,NaN,NaN,NaN
1536,F,NaN,NaN,Der Stürmer hat den Torwart vorsätzlich und unsportlich gefoult.,participant_148,3.0,März,1.875,1.125,NaN,NaN,NaN
1537,F,NaN,NaN,"Sie hofft, das Finanzamt hat den frechen und kriminellen Betrüger überlistet.",participant_148,3.0,März,1.875,1.125,NaN,NaN,NaN
1538,F,NaN,NaN,Auf allen Konzerten spielt die Band fehlerfrei.,participant_149,5.0,Juli,2.71875,2.28125,NaN,NaN,NaN
1539,F,NaN,NaN,Wo hat die Feuerwehr welches Haus gelöscht?,participant_149,4.0,Juli,2.71875,1.28125,NaN,NaN,NaN
1540,F,NaN,NaN,Du hast der Frau sich selbst als Beraterin vorgeschlagen.,participant_149,6.0,Juli,2.71875,3.28125,NaN,NaN,NaN
1541,F,NaN,NaN,Der Lehrer hat den Schülern es nachgetragen.,participant_149,1.0,Juli,2.71875,-1.71875,NaN,NaN,NaN
1542,F,NaN,NaN,"Die Firma sagt er, dass die Bestellung vergessen oder verloren hat.",participant_149,1.0,Juli,2.71875,-1.71875,NaN,NaN,NaN
1543,F,NaN,NaN,Die Gruppe wurde hinter beschuldigt.,participant_149,5.0,Juli,2.71875,2.28125,NaN,NaN,NaN
1544,F,NaN,NaN,In der Mensa essen viele Studentinnen und Studenten zu Mittag.,participant_150,7.0,Januar,4.875,2.125,NaN,NaN,NaN
1545,F,NaN,NaN,Was hat der Reporter welchem Redakteur verkauft?,participant_150,2.0,Januar,4.875,-2.875,NaN,NaN,NaN
1546,F,NaN,NaN,Wir haben dem empfindlichen und unsympathischen Vermieter sich selbst als Mieter empfohlen.,participant_150,2.0,Januar,4.875,-2.875,NaN,NaN,NaN
1547,F,NaN,NaN,Der Komponist hat dem neuen italienischen Tenor es zugemutet.,participant_150,2.0,Januar,4.875,-2.875,NaN,NaN,NaN
1548,F,NaN,NaN,"Der Waffenhändler glaubt er, dass den Politiker bestochen hat.",participant_150,2.0,Januar,4.875,-2.875,NaN,NaN,NaN
1549,F,NaN,NaN,Die Tinte wurde für vergossen.,participant_150,1.0,Januar,4.875,-3.875,NaN,NaN,NaN
1550,F,NaN,NaN,Bei der Schülerversammlung die Klassen wählen nacheinander und ordnungsgemäß die Schulsprecher.,participant_151,7.0,Mai,4.3125,2.6875,NaN,NaN,NaN
1551,F,NaN,NaN,Der alte und geschützte Wald wurde vor gerodet.,participant_151,1.0,Mai,4.3125,-3.3125,NaN,NaN,NaN
1552,F,NaN,NaN,Die Mutter hat ihren kleinen Sohn zum Kindergarten gebracht.,participant_151,6.0,Mai,4.3125,1.6875,NaN,NaN,NaN
1553,F,NaN,NaN,Die Nachbarin hat der Frau den neuen und großen Blumenladen empfohlen.,participant_151,6.0,Mai,4.3125,1.6875,NaN,NaN,NaN
1554,F,NaN,NaN,Ich habe dem Kunden sich selbst im Spiegel präsentiert.,participant_151,1.0,Mai,4.3125,-3.3125,NaN,NaN,NaN
1555,F,NaN,NaN,Die Marathonläufer haben einander ihn als fähigen Trainer vorgeschlagen.,participant_151,6.0,Mai,4.3125,1.6875,NaN,NaN,NaN
1556,F,NaN,NaN,Bei dem Volleyballspiel die Mannschaft spielt fehlerfrei und harmonisch.,participant_152,1.0,November,3.5625,-2.5625,NaN,NaN,NaN
1557,F,NaN,NaN,Der Stift wurde aus angespitzt.,participant_152,1.0,November,3.5625,-2.5625,NaN,NaN,NaN
1558,F,NaN,NaN,Der Kontrolleur hat den lauten und unfreundlichen Mitfahrer ermahnt.,participant_152,7.0,November,3.5625,3.4375,NaN,NaN,NaN
1559,F,NaN,NaN,Die Lehrerin hat dem Schüler Nachhilfeunterricht geraten.,participant_152,1.0,November,3.5625,-2.5625,NaN,NaN,NaN
1560,F,NaN,NaN,Ihr habt dem Schauspieler sich selbst auf dem Foto gezeigt.,participant_152,1.0,November,3.5625,-2.5625,NaN,NaN,NaN
1561,F,NaN,NaN,Die Führungskräfte haben einander sie als talentierten und hilfreichen Coach empfohlen.,participant_152,4.0,November,3.5625,0.4375,NaN,NaN,NaN
1562,F,NaN,NaN,Bei dem Volleyballspiel die Mannschaft spielt fehlerfrei und harmonisch.,participant_153,2.0,November,2.65625,-0.65625,NaN,NaN,NaN
1563,F,NaN,NaN,Der Stift wurde aus angespitzt.,participant_153,1.0,November,2.65625,-1.65625,NaN,NaN,NaN
1564,F,NaN,NaN,Der Kontrolleur hat den lauten und unfreundlichen Mitfahrer ermahnt.,participant_153,6.0,November,2.65625,3.34375,NaN,NaN,NaN
1565,F,NaN,NaN,Die Lehrerin hat dem Schüler Nachhilfeunterricht geraten.,participant_153,6.0,November,2.65625,3.34375,NaN,NaN,NaN
1566,F,NaN,NaN,Ihr habt dem Schauspieler sich selbst auf dem Foto gezeigt.,participant_153,5.0,November,2.65625,2.34375,NaN,NaN,NaN
1567,F,NaN,NaN,Die Führungskräfte haben einander sie als talentierten und hilfreichen Coach empfohlen.,participant_153,4.0,November,2.65625,1.34375,NaN,NaN,NaN
1568,F,NaN,NaN,Die Katze wurde unter gestreichelt und gekrault.,participant_154,1.0,Dezember,2.8125,-1.8125,NaN,NaN,NaN
1569,F,NaN,NaN,Der Polizist hat den komplizierten Fall endlich gelöst.,participant_154,7.0,Dezember,2.8125,4.1875,NaN,NaN,NaN
